año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2016,2.8700000000000000e+02,100,2,0,4,0,0,0,110,9,119,0,64,2,0,2,0,0,0,90,8,98,0,45,7,0,8,1,0,0,20,10,30,0,40,7,0,5,1,0,0,15,5,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,28,21,0,1,50,21,0,1,0,35,30,6,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0
2016,3.7700000000000000e+02,58,0,0,6,1,0,3,83,1,84,1,51,0,0,4,1,0,3,71,1,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,12,14,1,4,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.9200000000000000e+02,328,31,0,14,1,1,1,258,67,325,0,272,27,0,10,0,1,0,238,43,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,27,86,122,8,1,12,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.3500000000000000e+02,18,0,0,2,1,0,0,55,0,55,0,15,0,0,2,1,0,0,49,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,5,7,1,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4.3500000000000000e+02,52,4,0,20,0,0,0,35,12,47,0,46,3,0,17,0,0,0,30,10,40,0,4,0,0,6,0,0,0,2,1,3,0,2,0,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31,61,5,1,0,20,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4.2300000000000000e+02,32,3,2,4,0,0,0,9,8,17,0,28,2,2,3,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,9,63,1,0,0,8,59,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2016,3.5100000000000000e+02,22,0,0,3,0,0,1,25,6,31,0,16,0,0,3,0,0,1,23,5,28,0,8,0,0,5,0,0,2,3,3,6,0,7,0,0,5,0,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,2,1,0,0,25,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2016,8.1000000000000000e+02,17,1,0,3,0,0,0,8,9,17,0,14,1,0,1,0,0,0,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,7,48,1,0,0,5,39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,8.3000000000000000e+02,418,23,7,25,0,0,2,364,70,434,0,350,21,5,21,0,0,1,327,62,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,127,112,3,0,0,107,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8.9200000000000000e+02,562,35,9,27,4,1,4,482,81,563,0,449,34,7,19,4,1,4,416,60,476,0,147,3,2,7,1,1,0,75,4,79,0,106,3,1,6,0,1,0,66,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,5,168,174,21,6,5,127,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.2100000000000000e+02,78,0,0,5,0,,1,146,19,165,0,53,0,0,2,0,0,1,118,1,119,0,64,0,0,0,0,0,0,80,0,80,0,46,0,0,0,0,0,0,69,0,69,0,0,7,0,0,0,1,3,0,1,1,0,0,7,0,0,0,1,2,0,0,0,0,3,0,9,85,62,2,0,1,68,48,0,0,0,32,15,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0
2016,9.9100000000000000e+02,17,2,0,2,0,0,0,13,3,16,0,11,2,0,1,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,8,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.9200000000000000e+02,255,15,5,14,3,0,1,173,0,173,0,215,14,5,11,2,0,1,163,0,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,95,61,3,3,0,69,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.9300000000000000e+02,165,8,2,9,1,1,3,139,51,190,3,145,8,1,8,1,1,2,127,42,169,3,31,1,0,3,1,0,0,7,6,13,1,25,1,0,2,1,0,0,7,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,57,62,63,5,1,28,52,35,0,1,3,4,2,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0
2016,1.0700000000000000e+03,1300,36,20,42,6,2,5,905,234,1139,0,1075,34,13,29,6,2,4,853,178,1031,0,66,4,0,1,1,0,0,21,3,24,0,48,4,0,0,1,0,0,20,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,162,366,326,22,8,86,305,134,0,0,1,0,8,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2016,1.0950000000000000e+03,20,0,0,2,0,0,0,10,4,14,0,18,0,0,2,0,0,0,10,2,12,0,9,0,0,1,0,0,0,10,0,10,3,7,0,0,1,0,0,0,7,0,7,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,5,21,2,2,0,4,17,0,0,0,3,7,1,0,0,3,5,0,1,0,1,0,0,0,0,0,0,0
2016,1.0940000000000000e+03,8,1,0,1,0,0,0,8,0,8,0,4,1,0,0,0,0,0,8,0,8,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,1,0,0,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,4.7300000000000000e+02,20,4,0,0,0,0,1,15,4,19,0,19,4,0,0,0,0,1,11,4,15,0,1,0,0,0,0,0,1,10,3,13,0,1,0,0,0,0,0,0,9,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,0,0,0,4,7,0,0,0,8,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2016,6.6300000000000000e+02,380,8,0,0,0,0,4,186,40,226,0,334,8,0,0,0,0,4,171,26,197,0,239,3,0,1,0,0,2,134,22,156,0,213,3,0,1,0,0,2,123,17,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,163,100,3,5,1,115,35,0,1,8,49,30,0,1,3,44,6,0,0,0,0,0,0,0,0,0,0
2016,5.5200000000000000e+02,67,0,0,5,1,1,3,32,8,40,0,65,0,0,4,1,1,2,28,6,34,0,34,0,0,16,1,0,2,36,16,52,0,32,0,0,13,1,0,1,32,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,15,14,0,1,2,14,3,0,1,0,13,7,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0
2016,7.7200000000000000e+02,1021,16,0,12,0,0,3,379,242,621,0,902,16,0,8,0,0,2,357,191,548,0,443,9,0,14,0,1,19,182,86,268,0,395,9,0,10,0,1,15,175,64,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,19,71,430,363,46,18,3,360,147,4,3,16,125,103,3,3,0,116,28,0,0,0,0,0,0,0,0,0,0
2016,5.6800000000000000e+02,42,0,0,9,2,0,0,27,5,32,0,41,0,0,9,1,0,0,27,2,29,0,5,0,0,2,1,0,0,5,1,6,0,5,0,0,2,1,0,0,5,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,6,6,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.9800000000000000e+02,75,0,0,10,2,0,0,42,9,51,0,45,0,0,8,2,0,0,36,7,43,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,13,28,10,2,1,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.9400000000000000e+02,36,0,1,4,0,0,0,20,2,22,0,33,0,1,2,0,0,0,15,2,17,0,9,0,0,2,0,0,0,15,3,18,0,8,0,0,1,0,0,0,14,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,6,0,0,1,16,1,0,0,0,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2016,6.1400000000000000e+02,13,0,0,3,1,0,0,12,1,13,0,13,0,0,3,1,0,0,7,1,8,0,6,0,0,2,0,0,0,5,0,5,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,2,0,0,1,6,0,0,0,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2016,2.3500000000000000e+02,30,0,0,2,0,0,0,27,1,28,0,22,0,0,2,0,0,0,23,1,24,0,7,0,0,1,0,0,0,7,3,10,0,7,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,8,1,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
2016,6.1600000000000000e+02,99,0,0,1,0,0,2,56,2,58,0,89,0,0,1,0,0,1,42,2,44,0,45,0,0,3,0,0,2,21,1,22,0,41,0,0,3,0,0,2,17,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,49,35,3,2,3,40,31,0,1,4,12,5,0,1,2,11,5,0,0,0,0,0,0,0,0,0,0
2016,2.6700000000000000e+02,75,5,0,1,0,0,9,79,0,79,0,60,5,0,0,0,0,4,67,0,67,0,40,2,0,5,0,0,1,13,0,13,0,40,2,0,2,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,43,13,7,0,2,34,0,1,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2016,5.6500000000000000e+02,60,0,0,4,0,0,0,73,0,73,0,51,0,0,3,0,0,0,64,0,64,0,44,0,0,5,0,0,0,50,0,50,0,39,0,0,2,0,0,0,42,0,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,36,32,7,4,1,26,20,0,0,1,7,10,1,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0
2016,2.2000000000000000e+02,49,0,0,0,0,0,0,56,0,56,0,44,0,0,0,0,0,0,48,0,48,0,15,0,0,0,0,0,0,14,0,14,0,15,0,0,0,0,0,0,13,0,13,0,0,8,0,6,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,5,0,5,28,0,1,0,0,26,0,0,0,0,11,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2016,2.7800000000000000e+02,72,3,0,0,0,0,0,56,0,56,0,64,3,0,0,0,0,0,54,0,54,0,16,1,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,4,17,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0700000000000000e+02,10,0,0,0,0,0,0,31,0,31,0,8,0,0,0,0,0,0,29,0,29,0,7,0,0,0,0,0,0,21,0,21,0,4,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,7,3,3,0,6,6,0,1,0,3,7,0,1,0,3,7,0,0,0,0,0,0,0,0,0,0
2016,7.1100000000000000e+02,659,18,21,15,2,3,0,321,122,443,0,584,17,13,9,2,3,0,284,82,366,0,236,3,6,5,0,2,0,98,38,136,0,214,3,5,4,0,2,0,89,25,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,44,295,97,9,12,5,208,23,0,0,1,63,38,0,0,0,54,7,0,0,0,0,0,0,0,0,0,0
2016,2.0400000000000000e+02,16,0,2,1,0,0,0,39,0,39,0,14,0,1,1,0,0,0,33,0,33,0,11,0,0,0,1,0,0,9,0,9,0,9,0,0,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,10,1,1,2,1,9,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.7900000000000000e+02,32,0,0,0,0,0,0,49,7,56,0,29,0,0,0,0,0,0,49,4,53,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,26,0,1,1,0,19,0,0,1,0,5,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
2016,3.4800000000000000e+02,54,0,0,23,13,3,0,65,1,66,0,40,0,0,13,10,3,0,16,1,17,0,17,0,0,1,1,3,0,30,1,31,0,15,0,0,1,1,3,0,20,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,49,11,5,5,1,36,8,0,0,0,10,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,0
2016,7.6600000000000000e+02,15,0,49,0,0,0,1,19,11,30,0,13,0,47,0,0,0,0,12,11,23,0,81,0,49,0,0,0,0,93,28,121,0,72,0,44,0,0,0,0,73,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,34,42,19,6,2,6,27,10,2,0,9,44,24,0,0,3,28,11,0,0,0,0,0,0,0,0,0,0
2016,9.8000000000000000e+01,6,0,0,2,0,0,0,17,0,17,0,6,0,0,0,0,0,0,15,0,15,0,11,0,0,0,1,0,0,54,0,54,0,9,0,0,0,1,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,10,1,0,0,0,8,2,0,19,9,5,0,0,14,3,4,0,0,0,0,0,0,0,0,0,0
2016,1.3200000000000000e+02,7,0,0,0,1,0,0,20,0,20,0,4,0,0,0,0,0,0,20,0,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.7000000000000000e+01,6,0,0,0,0,0,0,43,0,43,0,5,0,0,0,0,0,0,43,0,43,0,1,0,0,2,1,0,0,9,0,9,0,0,0,0,2,1,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0300000000000000e+02,10,0,0,0,0,0,0,18,0,18,0,7,0,0,0,0,0,0,15,0,15,0,3,0,0,0,0,0,0,15,0,15,0,3,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,4,0,0,5,0,1,0,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.1000000000000000e+02,9,0,0,0,0,0,0,27,0,27,0,9,0,0,0,0,0,0,26,0,26,0,1,0,0,2,1,0,0,3,0,3,0,1,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,0,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.4000000000000000e+01,5,0,0,1,1,0,0,41,0,41,0,5,0,0,1,1,0,0,37,0,37,0,2,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,15,1,0,5,0,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,9.1000000000000000e+01,13,0,0,1,0,0,0,21,0,21,0,11,0,0,1,0,0,0,21,0,21,0,4,0,0,2,1,1,2,24,0,24,0,4,0,0,0,1,1,2,24,0,24,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,4,3,5,3,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2016,6.6400000000000000e+02,202,1,0,3,1,1,0,148,31,179,0,179,1,0,2,1,1,0,137,23,160,0,253,26,0,18,3,0,0,166,50,216,0,233,23,0,17,2,0,0,149,36,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,13,92,42,9,4,6,65,3,3,3,2,72,25,1,3,2,59,0,0,0,0,0,0,0,0,0,0,0
2016,9.1800000000000000e+02,1905,35,0,41,7,5,11,1102,350,1452,0,1658,33,0,27,5,3,9,1034,276,1310,0,180,0,0,0,0,0,0,144,7,151,0,142,0,0,0,0,0,0,114,6,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,14,272,614,416,41,12,111,495,156,0,1,58,19,60,0,0,41,15,15,0,0,0,0,0,0,0,0,0,0
2016,1.0610000000000000e+03,1,0,0,1,0,0,0,5,0,5,0,0,0,0,1,0,0,0,4,0,4,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0060000000000000e+03,8,0,0,0,0,0,0,16,0,16,0,5,0,0,0,0,0,0,12,0,12,0,4,0,0,0,0,0,0,7,0,7,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,1,0,2,4,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
2016,1.0880000000000000e+03,2,0,0,0,0,0,0,2,2,4,0,2,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,7,4,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0890000000000000e+03,32,0,0,2,0,0,0,23,0,23,0,28,0,0,2,0,0,0,20,0,20,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,3,0,0,0,16,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2016,1.0760000000000000e+03,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,1.0780000000000000e+03,1,0,0,0,0,0,0,8,0,8,0,1,0,0,0,0,0,0,7,0,7,0,2,0,0,2,0,0,0,2,0,2,0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0330000000000000e+03,386,0,0,9,0,0,5,226,37,263,0,343,0,0,4,0,0,4,176,22,198,0,134,0,0,10,0,0,0,92,3,95,0,118,0,0,5,0,0,0,71,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,119,5,6,4,0,93,4,1,0,1,18,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2016,1.0370000000000000e+03,6,0,0,0,2,0,0,12,1,13,0,2,0,0,0,2,0,0,7,1,8,0,2,0,0,0,1,0,0,3,0,3,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0390000000000000e+03,5,0,0,0,0,0,2,2,0,2,0,5,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,3,2,4,4,4,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.2000000000000000e+01,0,0,16,0,2,0,0,58,0,58,0,0,0,15,0,2,0,0,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,5,6,2,2,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.6100000000000000e+02,32,0,4,3,3,0,0,82,6,88,0,31,0,3,2,3,0,0,74,4,78,0,4,0,0,0,1,0,0,1,0,1,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,9,11,2,2,21,9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4.8600000000000000e+02,8,0,0,3,0,0,0,9,3,12,0,7,0,0,2,0,0,0,8,3,11,0,10,0,0,1,0,0,0,6,1,7,0,10,0,0,1,0,0,0,6,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,9,6,6,1,0,7,5,3,1,0,2,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2016,5.9500000000000000e+02,213,7,0,11,0,1,0,156,47,203,0,205,7,0,8,0,1,0,149,41,190,0,42,2,0,1,0,0,0,18,4,22,0,38,2,0,1,0,0,0,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,35,79,77,7,1,11,70,56,0,0,0,2,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
2016,4.3300000000000000e+02,42,7,0,4,1,0,0,42,9,51,0,40,7,0,1,1,0,0,41,7,48,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,14,1,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0580000000000000e+03,23,0,0,3,0,0,1,15,5,20,0,21,0,0,2,0,0,1,15,4,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,10,2,0,0,4,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,2.6100000000000000e+02,19,0,0,0,0,0,0,19,0,19,0,18,0,0,0,0,0,0,19,0,19,0,5,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,5,0,5,0,17,5,0,0,0,0,0,5,0,5,0,14,3,0,0,0,0,0,5,0,5,0,4,0,1,2,10,1,0,1,2,5,1,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
